expression_sample,clinical_sample,position,match_type,hash_signature
F2960,GSM2531339,2959,positional,183c6aa73663dafbe84a9e7f6de9ac9e
F2961,GSM2531340,2960,positional,2ce5a3e49fb6c74e68ac8fe60bca4018
F2962,GSM2531341,2961,positional,0e9f5433b1771b928e77f6b0bf17172b
F2963,GSM2531342,2962,positional,0b11e3429effe3614c9779bd725a41cc
F2964,GSM2531343,2963,positional,587d7ab7fafe6aec455b6a7518e1060a
F2965,GSM2531345,2964,positional,f107525f7c2116d333b2e8ca177cea88
F2966,GSM2531346,2965,positional,fa68221f38e55e6ebc2f6031eed15b69
F2967,GSM2531347,2966,positional,ceb0d01fabc3519f81506a7745e040b0
F2968,GSM2531348,2967,positional,0666912d871dea36cbd0eb590cd25451
F2969,GSM2531350,2968,positional,9bef8acd082c6c0d33a52e133a158e44
F2970,GSM2531352,2969,positional,dc87d6572c7e9606440a79890302d34e
F2971,GSM2531356,2970,positional,ac836233d03ad1edf507b7e3f67402c9
F2972,GSM2531357,2971,positional,83a2eb6bd276fb8c71477ec550768653
F2973,GSM2531358,2972,positional,fe40c7846ae4f00903ea8a22dd6608cc
F2974,GSM2531359,2973,positional,d4fc36b56612bb713414508f2378ff98
F2975,GSM2531360,2974,positional,7405eb7d913b82f127ecee6acf9c7370
F2976,GSM2531362,2975,positional,1babb46d6a2dd3b4fa4061cb8bcd240e
F2977,GSM2531363,2976,positional,64db5dea96350cff01d005711d4df161
F2978,GSM2531370,2977,positional,3e8481dd4ea1063b756507e7a0686fc6
F2979,GSM2531371,2978,positional,68401e360d45a0a349fb8b032e6c0ecd
F2980,GSM2531372,2979,positional,dcbe3b507ad924c0127c3a7996cc2767
F2981,GSM2531373,2980,positional,424d41324daf15e97a1b9f36dc5c2427
F2982,GSM2531374,2981,positional,3285003e26d2e410939a9680e197b060
F2983,GSM2531375,2982,positional,ffec8e57cf6075a03d689424b5726daa
F2984,GSM2531376,2983,positional,505f703997cac5873f1e8dc02bf56501
F2985,GSM2531377,2984,positional,e279ded6493e8593a4d4a9355d72b75e
F2986,GSM2531378,2985,positional,ede3cfba69513ce7e8bc010ef4f8f441
F2987,GSM2531380,2986,positional,7b2acffd040879119bb52ca36d1ff4ab
F2988,GSM2531381,2987,positional,e1ffbf861983c8123308161ee2e1a0fe
F2989,GSM2531382,2988,positional,885a7e52b45e93e37afbd2865f0721bd
F2990,GSM2531383,2989,positional,f53676a11ec5d6538461d72244fa506d
F2991,GSM2531384,2990,positional,d7614fa21571b8ad332de12f76589501
F2992,GSM2531385,2991,positional,779da08ad06794f30e4552d7d7770de9
F2993,GSM2531386,2992,positional,2ce6fd14d8b19e01f111421f97f55507
F2994,GSM2531387,2993,positional,0982a13540973fe7fda1cb9667d63b43
F2995,GSM2531388,2994,positional,9a6242306b39194110909975c2d080f8
F2996,GSM2531390,2995,positional,730bcd7dc0d198676ba4332974e5d64d
F2997,GSM2531391,2996,positional,710d02dde74884da6b656fb04495a9f4
F2998,GSM2531392,2997,positional,569242c7aa01f6442188daefa4524285
F2999,GSM2531393,2998,positional,cf50c7b7ef84cb74d9db75addf0b745e
F3000,GSM2531394,2999,positional,0504fea9c0d6e6101d7fcb9705b8ba2a
F3001,GSM2531395,3000,positional,93418dc78ed5d5ede9d9f17c93573c06
F3002,GSM2531396,3001,positional,3891f89e198c955dd8c3aab99e640764
F3003,GSM2531397,3002,positional,44543256b6e1e128c3adc6f6cb1afe23
F3004,GSM2531398,3003,positional,04f97e61724f8318caea148733fabe4b
F3005,GSM2531399,3004,positional,c2b3d95d29a43df7dd6608fc8ec6420f
F3006,GSM2531400,3005,positional,7d77c0942c8b15d4bee7830f279141e7
F3007,GSM2531402,3006,positional,559fc08a6e5dc12a151bbedfb39fda3b
F3008,GSM2531408,3007,positional,4d20a66b6205edee1070f87c6c29e511
F3009,GSM2531417,3008,positional,04236aae1e994729f305345eddef3f04
F3010,GSM2531418,3009,positional,e3b4863267008c109187e71b11088d81
F3011,GSM2531419,3010,positional,d27ec0eb98419d376279ce5a63935f29
F3012,GSM2531420,3011,positional,e50187c0d47b0ad905a2b239a5f217e2
F3013,GSM2531421,3012,positional,a12a9e5597543913406e2836032bd67f
F3014,GSM2531422,3013,positional,1da89dc49f0c7e61e672bdc545547fc5
F3015,GSM2531423,3014,positional,ced27f732024f7c740675590c72b2e7f
F3016,GSM2531424,3015,positional,f2f98d3df1a543873cda401750fdf0b8
F3017,GSM2531425,3016,positional,09dfc74ee900dace579aa89c16f91777
F3018,GSM2531426,3017,positional,aa65bacf0529db22fcaa4437caae12ce
F3019,GSM2531427,3018,positional,0a7d0e84d9372de26e6aa896c5b203db
F3020,GSM2531428,3019,positional,97ba29f8fac783f6ff7f30ebf679b47b
F3021,GSM2531429,3020,positional,1634ea1f48df1a8867f739517e454788
F3022,GSM2531430,3021,positional,9ff2ee01874f007ea5c07a36fce96bac
F3023,GSM2531431,3022,positional,006f735cb1b43f1153a3964e647fc041
F3024,GSM2531432,3023,positional,721b25194f9158ab92ac756654a3be6c
F3025,GSM2531433,3024,positional,9f6b336ac9833700f66d51aeca0abc8a
F3026,GSM2531434,3025,positional,67238717071713262270634d1b368349
F3027,GSM2531435,3026,positional,b9e5011b92633cf79ab1172f18216d5d
F3028,GSM2531436,3027,positional,113c31db78c6218a51a1c5a98a0efbc2
F3029,GSM2531437,3028,positional,9e3752144340bdce1626dff8411887b0
F3030,GSM2531438,3029,positional,f21c001ade788aa971ebb1710fea4267
F3031,GSM2531439,3030,positional,4b6c38fcaac8cd1029ff5f5cbf32890f
F3032,GSM2531440,3031,positional,5e2e54522811cf78a28e9e5cf8144c6a
F3033,GSM2531441,3032,positional,d324adc6668e4a02fc3a3638e420fa08
F3034,GSM2531442,3033,positional,7d4c57f7498a7949e9128d6e80b20ad2
F3035,GSM2531443,3034,positional,978da9f1d429c1c4e313707e7e0f8f46
F3036,GSM2531444,3035,positional,afaf8f3b1885c40b22ca94f616f0ad55
F3037,GSM2531445,3036,positional,82bc3a9161004145fe5d4a66d593248a
F3038,GSM2531446,3037,positional,e39a1b958353984961b0470250dc6c64
F3039,GSM2531448,3038,positional,f4934aad41ffdb00d5bea22743af743e
F3040,GSM2531449,3039,positional,5e881e62c5ad60cf5cc4f06275e1ab42
F3041,GSM2531450,3040,positional,a30d5206c9d747998fd2939eb2639488
F3042,GSM2531451,3041,positional,c7d844aa117397270acd305e9f7652bb
F3043,GSM2531452,3042,positional,8c927b1b302b76038e1cb3997b0d7649
F3044,GSM2531453,3043,positional,32cfa77089749db773ccebe865e9f6ff
F3045,GSM2531454,3044,positional,7bcd646994d564404fdd0458fd549568
F3046,GSM2531455,3045,positional,9c03cb10308bd51c8c68242bf24c3f7b
F3047,GSM2531456,3046,positional,ae454e25007d7da620583cd3556578ae
F3048,GSM2531457,3047,positional,1ee33fd7bd35ec1bba3dac1fb858c22c
F3049,GSM2531458,3048,positional,d02c74cf5ef4de4017163cd8a0b43886
F3050,GSM2531459,3049,positional,a93e422376507acdc5f355e93bbac57a
F3051,GSM2531460,3050,positional,75ae1997bf5f996e3d80a923bc64d467
F3052,GSM2531461,3051,positional,83fb21a0ce2ad9ffd5f924a7e4cd5f3b
F3053,GSM2531462,3052,positional,a44df8fc7125b61cbd58191c46fbe130
F3054,GSM2531463,3053,positional,a3a5c5f7d573015f00873d0edcab859b
F3055,GSM2531464,3054,positional,36403605480cceae876c1d303280a032
F3056,GSM2531465,3055,positional,9bf1f46381b7f226150c42694f826925
F3057,GSM2531466,3056,positional,a521f29368187389e7cb9f1529b8e77b
F3058,GSM2531467,3057,positional,628000cc3d23f3f490d47b2a02c59369
F3059,GSM2531468,3058,positional,3df3e51b03e02d4c20d5bbab5df1bb99
F3060,GSM2531469,3059,positional,43e8bd69f39d08794ec49c2b91b360f3
F3061,GSM2531470,3060,positional,6f24137e38023c1181a95884af09c2ba
F3062,GSM2531472,3061,positional,04968ff334b360a2ea670978b065c880
F3063,GSM2531473,3062,positional,e8f880ade98c816cd472c6af1fa79bb2
F3064,GSM2531474,3063,positional,6da6e1e4ee58a11d2692a4feae25edb4
F3065,GSM2531475,3064,positional,5ac96cd09ce5aab0f764243c60d91900
F3066,GSM2531477,3065,positional,5e83df8da078006e5c4c21f118646d4a
F3067,GSM2531481,3066,positional,e07eb2589f110efbe44b766ecae7d3e9
F3068,GSM2531483,3067,positional,5ab5c5ee30d48a51b8a92fa4ea4a5909
F3069,GSM2531485,3068,positional,b7191aeae8e276b462d923e2c744c692
F3070,GSM2528085,3069,positional,33b77949790062c629e8d26ec12a8d58
F3071,GSM2528086,3070,positional,cfcd24cb7d3f55d6937df0b0a695842c
F3072,GSM2528220,3071,positional,8f83746f23d3be8df60fabe893fb002f
F3073,GSM2528263,3072,positional,ecc777592ec4cc561da6862cf9690566
F3074,GSM2528297,3073,positional,19acde00792b8cc8037ee824023eece6
F3075,GSM2528305,3074,positional,3231ac73646e7b17fd94a8393144cf23
F3076,GSM2528307,3075,positional,eb6ab0159d755e2dde6657e71fc0adc1
F3077,GSM2528320,3076,positional,3c81fc1964afeb0d649620f7df932af5
F3078,GSM2528324,3077,positional,9654491e9ff1484614818e134b5b303f
F3079,GSM2528325,3078,positional,733cc489c1a1862be8652a2ba6c721da
F3080,GSM2528341,3079,positional,01900f8e9177c227f79e0b6cb7aca76f
F3081,GSM2528345,3080,positional,28ccb4d9727c36f2c21f314537cc891b
F3082,GSM2528347,3081,positional,efeb38175e88f8a69a1721bf752f4759
F3083,GSM2528349,3082,positional,6b55f2f1643c7b61898a197613530335
F3084,GSM2528365,3083,positional,c2611d62f06ddb7bcff62f4373560c9e
F3085,GSM2528392,3084,positional,e0a0524315ccd222bcc71568f07670f9
F3086,GSM2528404,3085,positional,a5cd8e8f5a6e72624c9661b719a8c94e
F3087,GSM2528410,3086,positional,b36f3b5ce58de764b066b0fb8de249df
F3088,GSM2528419,3087,positional,9dc1eaa0ac5cf13510d47733ee5b48ac
F3089,GSM2528433,3088,positional,f55f5a5526e23d4969b3416fe2c4c89c
F3090,GSM2528437,3089,positional,746c4058c84d29fb4ed61eba160a8858
F3091,GSM2528439,3090,positional,0935ed545a94320075dee8d260d86d34
F3092,GSM2528441,3091,positional,0edb4c34379ebaecfc8a998c9894d3b1
F3093,GSM2528449,3092,positional,b0f33eb212b97b9f8c99ba84ab8e9c55
F3094,GSM2528457,3093,positional,48f03355a3570a093067b94e298987b7
F3095,GSM2528458,3094,positional,20f40791f53a453d39b6726bbf74fc24
F3096,GSM2528459,3095,positional,039c4d3819495e135d6b96477c73b481
F3097,GSM2528527,3096,positional,ad47c20248fa6d51c3326e78e49d9758
F3098,GSM2528535,3097,positional,947de0ee7fcc6a08a7baa03f1c12380f
F3099,GSM2528536,3098,positional,f27aa89dcf489d074b413d0787b13833
F3100,GSM2528545,3099,positional,58655997ac42396eb74a2d76c3b1ed6c
F3101,GSM2528546,3100,positional,56cd09ca0ca9827abcdc3ebf21301436
F3102,GSM2528548,3101,positional,ee7a62083183a312884c4b3cc7df69e8
F3103,GSM2528550,3102,positional,d610b75e3aa10c0770c1b783b63d6fd9
F3104,GSM2528551,3103,positional,fa0ef620e2ed6b56a0321770c2f278d4
F3105,GSM2528555,3104,positional,7b6e96584788f49ae51f758da7fb3cc0
F3106,GSM2528558,3105,positional,8b996b1de98224de52a114759696d5e9
F3107,GSM2528559,3106,positional,98aa56a50b3d12a463298535ee8523db
F3108,GSM2528565,3107,positional,afca136571ab1ee29d00ce13ea8bd282
F3109,GSM2528567,3108,positional,8d36f1612b9e23bb6d7d56000b3943e1
F3110,GSM2528572,3109,positional,66c74de8f7cb16e2270a0ee4c23dd8f0
F3111,GSM2528573,3110,positional,650ed8e983ebde748a6cade4f6a7bf4c
F3112,GSM2528576,3111,positional,5e4d6045565b1c6bbc72bac0106be69d
F3113,GSM2528581,3112,positional,c2a970a4fec6374d4ee2e6035eb2124b
F3114,GSM2528582,3113,positional,0cf6663556627f1304cb7ae873779d31
F3115,GSM2528583,3114,positional,229eaf3c346c5f09b6c533460ff822f4
F3116,GSM2528588,3115,positional,31ea6780de1a48a0b72985c23911565b
F3117,GSM2528600,3116,positional,a9441e6a65a2f11b2cffbb80dc0a3d15
F3118,GSM2528602,3117,positional,6e832b335cb3c51703b9b18e18da286b
F3119,GSM2528603,3118,positional,1545524484fd850ec9c4c90e9a528227
F3120,GSM2528606,3119,positional,1b2ee3c1b2c0a465b79a8163b83a036f
F3121,GSM2528613,3120,positional,5079025ed7dbbd9564164addebea3773
F3122,GSM2528614,3121,positional,6fa592c7e7d31f058326e2c4cadd74e2
F3123,GSM2528615,3122,positional,90cead336ee8a739cad89eba25c1ca07
F3124,GSM2528619,3123,positional,a80b7b97180b6fe977f1a18b840c53cf
F3125,GSM2528628,3124,positional,f47faf7db7808fb77f86963a4a2b59ad
F3126,GSM2528637,3125,positional,8773ab6db96ec30a376f9d0109946cff
F3127,GSM2528638,3126,positional,52eafa8311d8d7eb5a6262dba7ddfa5e
F3128,GSM2528639,3127,positional,ad53dcc56ce80da7cbfe3bce5e999eca
F3129,GSM2528641,3128,positional,4bfc6a0e3b0af532fe7e4dfd8bb506c8
F3130,GSM2528642,3129,positional,150e3b727798a75b59c9edd40226ffc1
F3131,GSM2528644,3130,positional,30e625533b5fccfa01475bc7eb7f5b99
F3132,GSM2528649,3131,positional,1f3313a0768e85cb4f7242cc3cc8912f
F3133,GSM2528654,3132,positional,6de444362a0ec5c9da654a4b7fde605e
F3134,GSM2528655,3133,positional,2fa8dbfd53fb0c3529ebcc9ef6763bc8
F3135,GSM2528656,3134,positional,60f1011fbe714db4fbb933153bacf4f5
F3136,GSM2528676,3135,positional,18c24b74a0753cf1471144883ebd6c73
F3137,GSM2528712,3136,positional,de0f460c486ac99043696c152b6e7f8f
F3138,GSM2528802,3137,positional,75ccab0564250531872cda6113ba6ec3
F3139,GSM2528894,3138,positional,05128539756b186e25554f705e8d5e7f
F3140,GSM2528897,3139,positional,590b901a376eeaa53d783f36d2453ff8
F3141,GSM2528899,3140,positional,d9005f6f2695557891e465d4cf46b15a
F3142,GSM2528938,3141,positional,0ed77d91f234a99ffdb46a140c9b0929
F3143,GSM2528969,3142,positional,02be05e5e015ceb11b1c98f52e5d6051
F3144,GSM2528970,3143,positional,75c53468de859dd391cccd2f664515c6
F3145,GSM2528974,3144,positional,459cba4634051559237f8e83f3312686
F3146,GSM2528976,3145,positional,9dc35a9241ca02c96a7936818b96a647
F3147,GSM2528992,3146,positional,ec931c793e97840a5b6050dd650f3132
F3148,GSM2529018,3147,positional,4d6d7bb2fe0481c5166a068bcb891dba
F3149,GSM2529045,3148,positional,6da39268a76dac46ecc6c99da7a0d52f
F3150,GSM2529046,3149,positional,c67913bcf30f122dd01ccc2db2856518
F3151,GSM2529050,3150,positional,865b13d8b8a1633d3aff75dfdc78c392
F3152,GSM2529052,3151,positional,abd8764d74592e4b367b2a018e9fac4d
F3153,GSM2529053,3152,positional,57f8e95a0a967ea4797df63a435a8fdc
F3154,GSM2529054,3153,positional,3105719ded7f34cf6f96a13165e187d1
F3155,GSM2529068,3154,positional,ce6d9255f84e646867a151077141e14d
F3156,GSM2529069,3155,positional,0ce98af713ef55069f1aa8da29e4b3c6
F3157,GSM2529101,3156,positional,e11676f5b2ef634dfda7af0aec2d42ba
F3158,GSM2529147,3157,positional,496c58457fc007daf1680ab73d9c5500
F3159,GSM2529148,3158,positional,9279c4a86383a8d1ae5a1a4a58cf129e
F3160,GSM2529150,3159,positional,a78184ce9a8992c7ab621a6150b265c8
F3161,GSM2529151,3160,positional,a4507fa62d95ebc085d0d2b0cca3575a
F3162,GSM2529152,3161,positional,07418cd33a95f255edcaea298b9457b9
F3163,GSM2529154,3162,positional,dfbe08b7cd40d21c86fb46aa2b200f2f
F3164,GSM2529155,3163,positional,9aa9322528ba9332ee18a79d9f73a3ce
F3165,GSM2529157,3164,positional,bb232e46631719a51b196f08cc480876
F3166,GSM2529161,3165,positional,8d81ae0cc2ed25a56f829178ecc72bfd
F3167,GSM2529169,3166,positional,b9a32a8eaa973b8da4b5dc8793bab832
F3168,GSM2529170,3167,positional,cc58846bae95017138881cb3fd5e4d30
F3169,GSM2529171,3168,positional,16e2e28c1f51ac887aa1dbf5a069352c
F3170,GSM2529172,3169,positional,2ed0641ad4fdea59a7bff4c7c0fa8552
F3171,GSM2529173,3170,positional,742188f240639a440fd1d71eeb180af4
F3172,GSM2529175,3171,positional,32faace6c229b5360ee717e52686375f
F3173,GSM2529176,3172,positional,12e21b6797d31198e654997454a907bf
F3174,GSM2529177,3173,positional,e4f0cd8a53f83457553f3bb3c3fb5a15
F3175,GSM2529178,3174,positional,472f93264e1ecc8fd413f4e3a9e25992
F3176,GSM2529179,3175,positional,d5d0151c623acccea714f2b9c8a1de5f
F3177,GSM2529191,3176,positional,f5f3480509d694f1c0aa0d1aafdb4362
F3178,GSM2529200,3177,positional,a78a71a85add1a6c25baa2697da7d964
F3179,GSM2529209,3178,positional,4c8794437f6713c07805f37edda97c35
F3180,GSM2529212,3179,positional,5b5027ae0d9706838fd497c3541391f1
F3181,GSM2529214,3180,positional,3e55570f41be62491eb0b7b05e43e6e0
F3182,GSM2529215,3181,positional,e38b793fcf10beaf7460dd312ed194b5
F3183,GSM2529216,3182,positional,b558b339d56cde9fbbac3036183e6e2c
F3184,GSM2529218,3183,positional,a1c05c4334b78305724f9b0dc92e2ecc
F3185,GSM2529219,3184,positional,5edb79db746e0352d2601c895f975eed
F3186,GSM2529221,3185,positional,bb66e9b5d5b8123ab35b32efefe29326
F3187,GSM2529222,3186,positional,919976cc9db8ddb011236061eecf2c94
F3188,GSM2529223,3187,positional,342e1b0ab8289d3f5957c89a196215d0
F3189,GSM2529224,3188,positional,3d2c66dc1942f20f39b81c3fc47269bf
F3190,GSM2529225,3189,positional,861600ef9ee994b8b178c5c96ee84177
F3191,GSM2529249,3190,positional,2c1c9d980c287be3b590e8ffb9820896
F3192,GSM2529260,3191,positional,7c87d80a54ef726e18e2b9a40f5dac92
F3193,GSM2529261,3192,positional,0ac389ba1f11d38a86a5533c3a9e6f72
F3194,GSM2529262,3193,positional,376ad53fdd25213baafd06b228cb5abe
F3195,GSM2529266,3194,positional,dc9f162d899a1f68386133e2ebd19103
F3196,GSM2529267,3195,positional,5b6db037864f28d43e616fbf30f51be3
F3197,GSM2529279,3196,positional,3ff063ba2eb3aca8e981c60225eb0a35
F3198,GSM2529283,3197,positional,696e74b5c4d9b639c6117704201bcb44
F3199,GSM2529285,3198,positional,d2a7682fbb4403aeac91301332f961d6
F3200,GSM2529289,3199,positional,552c4e779c6f64d6606cf5bb31b335a4
F3201,GSM2529292,3200,positional,823796d52fc4290cd9c9be4ff5d7cba0
F3202,GSM2529293,3201,positional,fbeb5bc5013d0d2a9aad53358da2ec63
F3203,GSM2529294,3202,positional,16d37a99332a3b60e676d87c23b85e98
F3204,GSM2529295,3203,positional,de45650eed6a61eabadd2eff5a863c6d
F3205,GSM2529379,3204,positional,a8863a4adf9ac19fcfa0652af5bc3943
F3206,GSM2529413,3205,positional,530a2f26ed5d0c44df361c9005071d49
F3207,GSM2529414,3206,positional,51e5af3399103d718ceedd42ae759b30
F3208,GSM2529415,3207,positional,2eb363c5517ad2ab7244f6b1387a1c43
F3209,GSM2529432,3208,positional,5ac15a2d0693ede0adf59d13d669bcbd
F3210,GSM2529438,3209,positional,9219bc4cb2a2d00c99a10a69ec283351
F3211,GSM2529445,3210,positional,0f1554fc593a7f021bc5e765ceee4945
F3212,GSM2529446,3211,positional,f3cb1a2e3acb6ca9ef5025b907019e42
F3213,GSM2529458,3212,positional,0e6bde2db01aab7a0b5f3de917993892
F3214,GSM2529479,3213,positional,0607e29f3ba5d09c90a43914c5d66437
F3215,GSM2529480,3214,positional,40b954696f515e38ee4a34c5c8bf173b
F3216,GSM2529484,3215,positional,962b13a197b810f711798f58f753417e
F3217,GSM2529488,3216,positional,3fb48973c69426e016266e81516d187d
F3218,GSM2529491,3217,positional,94232b7bd0242644b7538c17faa6343c
F3219,GSM2529500,3218,positional,479dad9c996e149b6fb22a9f1eea2624
F3220,GSM2529516,3219,positional,5d6884c59426a0e41f7e73d36a607c46
F3221,GSM2529517,3220,positional,09755ca79cfbfb2519b4ecf6cf8514cb
F3222,GSM2529518,3221,positional,01b98053302b349e9413192cf9c957f1
F3223,GSM2529519,3222,positional,4d6a2ba93ebbc0f5d1d94726c81edab9
F3224,GSM2529654,3223,positional,44713faec8d09f69358f45d969f91ad4
F3225,GSM2529674,3224,positional,7918a22f338075a40d7baf25e7175c05
F3226,GSM2529722,3225,positional,1fcdb4dab20200cad6c75014718616ae
F3227,GSM2529724,3226,positional,038e8302b9a6bab9037600472c001d53
F3228,GSM2529726,3227,positional,ed4970e577e3a2df093d5405ae77769b
F3229,GSM2529729,3228,positional,6649709e7ef4ef0485f616e7fd294534
F3230,GSM2529733,3229,positional,9efdeab48d8bb7592aa03aa64c2c6111
F3231,GSM2529791,3230,positional,0d7f3d17cd6d7f2bed132e82d0bc4b3f
F3232,GSM2529816,3231,positional,72409bdbf916d718c3362cec90b96a1a
F3233,GSM2529817,3232,positional,23f0daf8f98938f0b353ae87ef4a0a2e
F3234,GSM2529818,3233,positional,c7b929738a682baf735f43427d871d98
F3235,GSM2529820,3234,positional,9150225a511d0ece8637ca1440934024
F3236,GSM2529821,3235,positional,7d4f6846286ef648ac821a45370afdc7
F3237,GSM2529822,3236,positional,ccded4fb37c8251ebb6bc1a75fcd1131
F3238,GSM2529823,3237,positional,a6bccb0c3fc6cf26d06e5376be91c9f0
F3239,GSM2529824,3238,positional,d6331e233cf769059c32e3483490bf10
F3240,GSM2529826,3239,positional,c01c4e7779cd00109b04f6bbb48c6ffc
F3241,GSM2529879,3240,positional,a6eda26f64d27b466e1bc6e208c0fa09
F3242,GSM2529889,3241,positional,c211e414a89f736357f80edcd03975aa
F3243,GSM2529892,3242,positional,dab62875e4c16d0ecec6c91b44c0794a
F3244,GSM2529893,3243,positional,2c53e01642772e1e1ea2f7d9cf72a0b0
F3245,GSM2529897,3244,positional,a763b92d4dca2fdbcb6749c9fc18b7d2
F3246,GSM2529900,3245,positional,c7df6c0e7ec2d3d749185a569416aead
F3247,GSM2529907,3246,positional,fff3410496bf7937ad331af710e4f6d4
F3248,GSM2529908,3247,positional,52b26cfd8c2d7f248e0b79c8d13ccb25
F3249,GSM2529909,3248,positional,6ae3694c4df0b03fcace0f91f9faf613
F3250,GSM2529911,3249,positional,fc86d7ff5e7780b47aeedddef57a93e1
F3251,GSM2529912,3250,positional,9df0bf07e5346cc31361ed8dee07fbfd
F3252,GSM2529913,3251,positional,816bc697447e74dcbc963b4f14139ac5
F3253,GSM2529914,3252,positional,b597a0a2c6ea083774f8f577bbf3a23f
F3254,GSM2529915,3253,positional,b15f9a0872d73aa20d241e27e654b700
F3255,GSM2529946,3254,positional,0db7a9661bf05e4393341922a7c56dd2
F3256,GSM2529950,3255,positional,eb2c448b2585e2ca93d575fc8dbeac6b
F3257,GSM2529993,3256,positional,42de0ca81328cbf025cd3e7fd187ed66
F3258,GSM2529994,3257,positional,7a37d98b4a40aa513c777df6cd5e1460
F3259,GSM2529995,3258,positional,b1162b2a227be9f4ece5bbab8404aa1b
F3260,GSM2529996,3259,positional,2dabcbfea941cc122bbdd0e41ab01758
F3261,GSM2529997,3260,positional,825e181d1831fed6252c609803c44403
F3262,GSM2530002,3261,positional,185715d5f034404c75713576c206013e
F3263,GSM2530003,3262,positional,08f68a2ed8b19a8d800a2bf0dfdf99a2
F3264,GSM2530006,3263,positional,8fda957e742dcc763191df9edb7e9e46
F3265,GSM2530009,3264,positional,24ac0678feecbf79dbf4e1c7aa74e1ea
F3266,GSM2530010,3265,positional,ae24b43848d2ff9ff85e9725798bbf1a
F3267,GSM2530011,3266,positional,f5440dcb9ad19dc4924538dde3791e14
F3268,GSM2530013,3267,positional,d741422660917025a958cf735dc738b0
F3269,GSM2530015,3268,positional,b00b91390ca058c830aa33322c1f3bcb
F3270,GSM2530017,3269,positional,d513ad22bf5f151148371757d3e4af56
F3271,GSM2530019,3270,positional,dd0cc38ed2d3f4d13b36cd11392da93b
F3272,GSM2530020,3271,positional,382dd23854abfeaa69fbd90cf4c0a573
F3273,GSM2530021,3272,positional,26075e1eb5f71a37bf2600826c4b8015
F8repl,GSM2530032,3273,positional,3c5d8a014aa63ba27b9eb167d5aa5d23
F30repl,GSM2530034,3274,positional,49f2ad4e08cdd917d5f784d4862da632
F49repl,GSM2530035,3275,positional,1875792fda69a1a16f462a9eb5be8402
F54repl,GSM2530036,3276,positional,89e64fd245e43d1af37258203b719b07
F69repl,GSM2530037,3277,positional,291f416d62668a08f911c8a712ffb111
F73repl,GSM2530038,3278,positional,5616c91a23060724f66f06dbecfb22e8
F112repl,GSM2530039,3279,positional,37ec24d3211cdbabbac4971fa789ec7e
